date,Ticker,Spot,RFR,IV30,Put_IV_30,Call_IV_30,1M_25dP/25dC,1M_25dC/ATM,1M_25dP/ATM,IV90,Put_IV_90,Call_IV_90,3M_25dP/25dC,3M_25dC/ATM,3M_25dP/ATM
2026-01-14,XRT,89.54,0.0356,36.82,27.35,27.36,0.9996,0.7432,0.7429,,,,,,
2026-01-15,XRT,90.64,0.0357,25.48,28.56,22.36,1.2769,0.8776,1.1206,,,,,,
2026-01-16,XRT,90.18,0.0356,25.35,26.07,22.71,1.1479,0.8958,1.0283,,,,,,
2026-01-20,XRT,88.58,0.0357,28.98,28.2,24.58,1.1469,0.8483,0.973,,,,,,
2026-01-21,XRT,90.15,0.0359,21.89,26.47,22.9,1.1556,1.0464,1.2092,,,,,,
2026-01-22,XRT,89.44,0.0359,24.82,23.33,27.38,0.852,1.1033,0.94,,,,,,
2026-01-23,XRT,88.62,0.0358,22.93,24.69,23.06,1.0705,1.0055,1.0764,,,,,,
2026-01-26,XRT,88.55,0.0358,25.87,24.56,22.52,1.0907,0.8705,0.9495,,,,,,
2026-01-27,XRT,88.18,0.0357,22.21,24.32,21.54,1.1291,0.9694,1.0946,,,,,,
2026-01-28,XRT,87.11,0.0358,24.11,21.58,22.96,0.94,0.9521,0.895,,,,,,
2026-01-29,XRT,86.12,0.0358,25.58,44.56,23.77,1.875,0.9291,1.7421,,,,,,
2026-01-30,XRT,86.1,0.0357,24.18,24.8,23.54,1.0538,0.9734,1.0258,,,,,,
2026-02-02,XRT,87.71,0.0358,22.96,26.5,18.95,1.3989,0.8252,1.1544,,,,,,
2026-02-03,XRT,87.87,0.0359,30.41,27.74,28.13,0.9865,0.9248,0.9123,,,,,,
2026-02-04,XRT,89.14,0.036,24.56,52.41,23.18,2.2613,0.9436,2.1337,,,,,,
2026-02-05,XRT,87.02,0.0358,44.83,30.22,30.74,0.9831,0.6856,0.674,,,,,,
2026-02-06,XRT,89.49,0.0359,24.64,30.33,21.14,1.4345,0.8579,1.2308,,,,,,
2026-02-09,XRT,88.8,0.0359,26.58,28.36,25.65,1.1059,0.9649,1.0671,,,,,,
2026-02-10,XRT,87.23,0.0359,29.45,26.12,27.98,0.9336,0.95,0.8869,,,,,,
2026-02-11,XRT,87.03,0.036,28.42,27.55,26.49,1.0401,0.9321,0.9695,,,,,,
2026-02-12,XRT,86.2,0.036,30.33,30.16,38.37,0.7862,1.2648,0.9944,,,,,,
2026-02-13,XRT,87.6,0.0359,27.8,28.79,25.4,1.1334,0.9136,1.0355,,,,,,
2026-02-17,XRT,87.16,0.0359,28.75,44.83,25.95,1.7273,0.9028,1.5594,,,,,,
2026-02-18,XRT,87.82,0.036,26.38,27.18,27.45,0.9901,1.0404,1.0301,,,,,,
2026-02-19,XRT,87.78,0.036,24.03,28.23,24.0,1.1762,0.9987,1.1747,,,,,,
2026-02-20,XRT,88.42,0.036,23.4,28.56,23.18,1.2322,0.9906,1.2207,,,,,,
2026-02-23,XRT,86.58,0.0359,27.01,29.21,28.2,1.0357,1.0442,1.0815,,,,,,
2026-02-24,XRT,87.14,0.0359,29.19,30.12,27.04,1.114,0.9263,1.032,,,,,,
2026-02-25,XRT,86.46,0.0359,27.78,30.66,24.82,1.2352,0.8935,1.1037,,,,,,
2026-02-26,XRT,87.43,0.0359,24.97,28.41,25.49,1.1146,1.0212,1.1382,,,,,,
2026-02-27,XRT,86.75,0.0358,27.31,29.85,24.83,1.2023,0.909,1.0929,,,,,,
2026-03-02,XRT,85.93,0.0359,23.34,32.58,27.01,1.2065,1.157,1.3958,,,,,,
2026-03-03,XRT,85.42,0.036,17.94,33.55,23.25,1.443,1.2962,1.8703,,,,,,
2026-03-04,XRT,85.71,0.036,29.69,30.54,25.43,1.2008,0.8565,1.0285,,,,,,
2026-03-05,XRT,84.4,0.0359,24.7,32.76,28.24,1.16,1.1431,1.326,,31.75,,,,
2026-03-06,XRT,82.85,0.0357,28.19,33.48,26.76,1.2513,0.9492,1.1878,25.47,32.48,25.05,1.2966,0.9837,1.2754
2026-03-09,XRT,82.64,0.0359,21.19,41.85,22.27,1.8791,1.0512,1.9753,22.67,38.46,25.67,1.4985,1.1323,1.6967
2026-03-10,XRT,82.41,0.036,30.81,32.81,29.57,1.1095,0.9598,1.0648,26.1,30.67,28.12,1.0905,1.0773,1.1748
2026-03-11,XRT,81.52,0.036,27.46,34.77,27.49,1.265,1.0009,1.2661,28.11,32.05,28.11,1.1403,1.0,1.1403
2026-03-12,XRT,80.04,0.0361,38.06,36.04,28.48,1.2654,0.7484,0.9471,31.96,31.91,28.74,1.11,0.8994,0.9984
2026-03-13,XRT,79.8,0.036,32.28,35.38,30.7,1.1525,0.9508,1.0959,31.48,33.56,27.97,1.1997,0.8885,1.066
2026-03-16,XRT,79.95,0.0361,31.82,34.07,32.53,1.0473,1.0222,1.0706,27.57,33.4,27.57,1.2115,1.0,1.2115
2026-03-17,XRT,80.14,0.0361,30.05,32.42,30.36,1.0678,1.0103,1.0788,29.86,32.19,26.16,1.2304,0.8763,1.0781
2026-03-18,XRT,78.78,0.0361,32.98,30.92,28.88,1.0706,0.8756,0.9374,30.53,30.83,27.83,1.1079,0.9114,1.0098
2026-03-19,XRT,79.68,0.0361,24.91,35.48,26.28,1.3501,1.0551,1.4245,25.68,33.05,25.68,1.2873,1.0,1.2873
2026-03-20,XRT,78.44,0.0362,29.34,31.41,30.96,1.0145,1.0551,1.0704,30.17,31.74,27.4,1.1584,0.9082,1.0521
2026-03-23,XRT,79.86,0.0361,30.24,33.31,31.26,1.0657,1.0337,1.1016,28.68,31.71,26.54,1.1945,0.9257,1.1057
2026-03-24,XRT,79.34,0.0362,30.36,36.28,29.39,1.2345,0.9681,1.1951,,33.12,,,,
2026-03-25,XRT,80.06,0.0362,28.25,39.62,28.22,1.4042,0.9989,1.4026,26.78,31.23,26.78,1.166,1.0,1.166
2026-03-26,XRT,79.96,0.0362,33.11,33.78,30.64,1.1024,0.9254,1.0201,25.29,32.27,26.85,1.2021,1.0614,1.276
2026-03-27,XRT,78.58,0.0361,32.62,37.43,37.72,0.9924,1.1564,1.1476,29.45,33.41,29.56,1.1304,1.0038,1.1347
2026-03-30,XRT,78.37,0.036,35.48,38.84,34.62,1.122,0.9759,1.0949,29.19,33.87,28.64,1.1827,0.981,1.1602
2026-03-31,XRT,80.47,0.036,30.62,41.97,26.0,1.6143,0.849,1.3705,30.59,33.11,27.24,1.2153,0.8905,1.0823
2026-04-01,XRT,80.6,0.0361,33.37,34.75,29.69,1.1706,0.8895,1.0413,28.94,40.18,27.02,1.487,0.9339,1.3887
2026-04-02,XRT,80.45,0.0361,28.32,34.77,28.65,1.2136,1.0116,1.2277,27.83,34.3,26.18,1.3102,0.9406,1.2324
2026-04-06,XRT,81.83,0.0362,28.14,33.34,25.82,1.2912,0.9176,1.1847,,,,,,
2026-04-07,XRT,81.22,0.0362,27.66,34.26,27.18,1.2605,0.9829,1.2389,,,,,,
2026-04-08,XRT,83.09,0.036,26.15,32.27,30.09,1.0723,1.1506,1.2339,,,,,,
2026-04-09,XRT,83.86,0.0359,26.35,31.85,24.92,1.2778,0.9459,1.2086,,,,,,
2026-04-10,XRT,82.73,0.0359,28.12,29.65,23.07,1.2854,0.8203,1.0544,,,,,,
2026-04-13,XRT,83.24,0.036,24.31,67.49,23.7,2.8471,0.9751,2.7763,,,,,,
2026-04-14,XRT,83.63,0.0361,24.42,27.71,23.64,1.1725,0.9677,1.1346,,,,,,
2026-04-15,XRT,83.88,0.0361,26.38,26.56,24.36,1.0903,0.9237,1.007,,,,,,
2026-04-16,XRT,84.5,0.0361,22.76,25.82,22.19,1.1634,0.9749,1.1342,,,,,,
2026-04-17,XRT,86.95,0.036,22.61,26.18,22.12,1.1836,0.9782,1.1578,,,,,,
2026-04-20,XRT,87.97,0.036,19.11,28.62,19.5,1.4681,1.0205,1.4981,,,,,,
2026-04-21,XRT,87.2,0.036,31.57,27.8,23.4,1.1881,0.7413,0.8807,,,,,,
2026-04-22,XRT,87.11,0.036,23.32,30.48,24.12,1.2637,1.0342,1.3068,,,,,,
2026-04-23,XRT,85.9,0.036,33.86,28.25,24.26,1.1647,0.7163,0.8343,,,,,,
2026-04-24,XRT,85.79,0.0359,24.78,30.37,25.74,1.1798,1.0389,1.2257,,,,,,
2026-04-27,XRT,85.25,0.0359,29.1,28.63,28.46,1.006,0.9779,0.9838,,,,,,
2026-04-28,XRT,84.5,0.0359,29.19,30.85,28.05,1.0997,0.9611,1.0569,,,,,,
2026-04-29,XRT,83.81,0.0359,28.55,32.76,30.83,1.0627,1.08,1.1477,,,,,,
2026-04-30,XRT,85.78,0.0359,22.71,32.32,21.35,1.5139,0.9401,1.4232,,,,,,
2026-05-01,XRT,85.58,0.0358,32.32,27.57,24.53,1.1238,0.759,0.853,,,,,,
